#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
S      1   -2    2    0   -4    0    0   -3    0   -4   -1    0    0    1    0    6    6   -2   -4   -7    0 
T     -1   -4   -1   -3   -2   -2   -4   -1    0   -2   -3   -2   -1   -1    0    3    7    0   -3   -4    0 
V     -1   -3   -8   -6    0   -5   -4    3   -4    1   -2   -4   -3   -6   -4   -6   -3    5   -1   -3    0 
W     -2   -5   -1   -8    3   -5   -2   -1   -4    0   -1   -9   -4   -4   -3   -3   -5   -1   13    0   -4 
Y     -2   -4   -3   -3    4   -4    0   -1   -2    0   -1   -2   -4   -2   -1   -5    1   -1    5   10    0 
J      0   -1   -2   -5    0   -3   -4    1   -3    1    0   -4   -4   -5   -3   -2   -3    1   -2   -5    8 
U      0   16   -2   -5    0   -3   -5    0   -4    0    0   -4   -4   -6   -3   -2   -3    1   -3   -5    7 
>HAson 7
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      3   -4    0    1   -1    2    0    0    0    0    0    0    1    1    0    1    0    0    0    0    1 
C    -10   26   -7  -12   -6   -3  -23   -3  -11   -5  -12    0   -6  -10  -24  -15  -20   -4   -5   -6   -8 
D      0   -4    5    2   -3    0    1   -3    1   -3   -3    2    0    2    1    2    1   -3   -3   -1    0 
E      2   -6    5    5   -2    1    3    0    3    0    0    3    1    4    3    3    3    1    0    0    2 
F     -3   -7   -5   -6    6   -3   -1    1   -5    1    0   -4   -5   -4   -4   -5   -3    0    3    3   -1 
G     -1   -3   -4   -4   -5    5   -3   -6   -4   -5   -5   -2   -4   -4   -4   -2   -3   -5   -2   -4   -3 
H      0   -8   -2    0    2   -1    4    0   -1   -1   -1    0   -3    0    0    0   -1   -1   -1    2    1 
I     -3   -4   -7   -5   -1   -5   -2    3   -5    1    0   -5   -3   -6   -5   -4   -2    2   -2   -2   -2 
K      2   -5    3    3   -1    0    2   -1    4    0    1    3    0    3    3    2    1    0   -1    0    1 
L     -2   -3   -6   -4    1   -4   -2    2   -3    3    2   -4   -4   -4   -3   -4   -2    1    0    0    0 
M     -2   -7   -5   -3    0   -3   -1    1   -2    1    6   -4   -5   -3   -2   -4   -2    0    1   -1   -1 
N     -1   -1    1    0   -3    0    0   -3    0   -2   -2    4   -2    0    0    1    0   -2   -4   -2   -1 
P     -1  -15   -1   -2   -5   -2   -3   -1   -2   -3   -5   -3    9   -3   -3    0    0   -2   -3   -5   -2 
Q      2   -2    3    3   -1    2    2   -1    3    0    0    2   -1    4    3    2    1    0    0    0    1 
R      1   -1    1    1   -1    0    2   -1    3    0    1    2   -1    3    5    1    0    0   -1    0    1 
S      1   -3    1    1   -3    2    0   -2    0   -2   -2    1   -1    1    1    3    2   -1   -3   -2    0 
T     -1   -3   -1   -1   -2   -2    0   -1   -1   -2   -1    0   -2   -1   -1    1    3   -1   -3   -2    1 
V     -3   -6   -7   -5   -1   -4   -3    2   -4    0   -1   -5   -1   -5   -4   -4   -2    2   -1   -2    0 
W     -2   -5   -6   -4    3   -1   -3   -1   -4    0   -1   -3   -3   -4   -4   -4   -3    0   11    2   -9 
Y     -2   -6   -4   -4    5   -2    1    0   -2    0    0   -4   -5   -4   -2   -4   -2   -1    3    6   -1 
J     -3   -2   -6   -6   -2   -2   -4   -3   -5   -2   -2   -4   -8   -4   -4   -5   -3   -2   -3   -1    4 
U     -3   16   -6   -6   -2   -2   -4   -3   -5   -2   -3   -3   -8   -5   -5   -5   -3   -2   -3   -2    4 
>HaSON 8
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      5   -1    0   -1   -1    2   -4   -1   -2   -1   -1   -8    0    0   -3    2    1    0   -3   -1    2 
C      0   26    3   -8   -4   -2  -10   -3  -11   -3   -3  -15  -10  -11   -7   -2   -7   -3   -8   -7   -3 
D     -4   -8    8    1   -7   -3    0   -8   -2   -8   -6    2   -4    1   -3   -1   -1   -8   -7   -4   -4 
E     -2   -8   -1    7   -6   -4   -3   -5   -1   -6   -4   -7   -4    2   -1   -4   -5   -5   -6   -5   -6 
F     -1   -4   -5   -4    8   -4   -3    1   -5    2    1  -11   -4   -3   -4   -8   -3    0    2    3   -1 
G      0   -3   -4   -7   -6    9   -7   -7   -5   -6   -6   -8   -4   -4   -5   -1   -2   -5   -7   -3   -5 
H     -3  -10   -1    4   -2   -5   11   -4    0   -4   -3    0   -5    1   -1   -3   -3   -4   -4    2   -3 
I     -1   -3   -3   -3    1   -5   -4    6   -3    3    2  -13   -3   -4   -5   -2   -1    4   -2   -1    2 
K     -2   -9   -2   -3   -6   -4   -5   -6    9   -5   -4   -7   -4   -4    1   -7   -4   -6   -6   -4   -8 
L      0   -3   -4   -5    2   -4   -5    3   -3    5    3  -10   -2   -3   -4   -6   -3    2    0    0    1 
M      0   -3   -7   -2    2   -4   -6    2   -3    4    8  -11   -4   -4   -3   -5   -2    2   -1   -1    1 
N     -4   -5    0    1   -4   -3    7   -7   -1   -6   -5   12   -4   -4   -2    1   -3   -5   -5   -8   -4 
P     -2   -9   -7   -4   -6   -4   -6   -6   -5   -6   -5  -12   11   -8   -5   -7   -3   -4   -7   -8   -8 
Q     -2   -5    1    2   -4   -4    2   -5    1   -4   -3   -6   -4   10    0    1   -2   -4   -5   -1   -3 
R     -3   -5   -6   -4   -5   -4   -3   -5    2   -5   -3   -7   -4   -4   10   -7   -4   -5   -5   -6   -5 
